date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:04:30	48123/48123	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:30%20GMT	https://riseinfraventures.com/news-room/blogs/top-cities-for-real-estate-investment-in-india	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/top-cities-for-real-estate-investment-in-india.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:30	154621/154621	---M--	200	added ('OK')	image/jpeg	etag:%2225bfd-659696d7-f2185f72997ab53;;;%22	https://riseinfraventures.com/uploads/file-manager/top.jpg	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/top.jpg	(from https://riseinfraventures.com/news-room/blogs)
11:04:30	45114/45114	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:31%20GMT	https://riseinfraventures.com/news-room/blogs/fastest-growing-areas-in-gurgaon-residential-properties	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/fastest-growing-areas-in-gurgaon-residential-properties.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:30	256692/256692	---M--	200	added ('OK')	image/webp	etag:%223eab4-6571b4c6-3e0152b0c4ac9bd;;;%22	https://riseinfraventures.com/uploads/file-manager/blog2023.webp	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/blog2023.webp	(from https://riseinfraventures.com/news-room/blogs)
11:04:31	39837/39837	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:31%20GMT	https://riseinfraventures.com/news-room/blogs/invest-in-real-estate-residential-commercial-projects-2023	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/invest-in-real-estate-residential-commercial-projects-2023.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:31	108685/108685	---M--	200	added ('OK')	image/jpeg	etag:%221a88d-645759f8-e01fc97bfdefc348;;;%22	https://riseinfraventures.com/uploads/file-manager/2023_(1)1.jpg	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/2023_(1)1.jpg	(from https://riseinfraventures.com/news-room/blogs)
11:04:32	38732/38732	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:32%20GMT	https://riseinfraventures.com/news-room/blogs/good-year-to-buy-house-real-estate-investment	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/good-year-to-buy-house-real-estate-investment.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:32	566453/566453	---M--	200	added ('OK')	image/png	etag:%228a4b5-644b83e0-9fd80560bd2957ef;;;%22	https://riseinfraventures.com/uploads/file-manager/2023.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/2023.png	(from https://riseinfraventures.com/news-room/blogs)
11:04:32	39193/39193	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:32%20GMT	https://riseinfraventures.com/news-room/blogs/outlook-for-indian-real-estate-in-2023	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/outlook-for-indian-real-estate-in-2023.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:32	71299/71299	---M--	200	added ('OK')	image/jpeg	etag:%2211683-644b6dd4-220bdabe640f11ec;;;%22	https://riseinfraventures.com/uploads/file-manager/2023.jpg	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/2023.jpg	(from https://riseinfraventures.com/news-room/blogs)
11:04:33	38750/38750	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:33%20GMT	https://riseinfraventures.com/news-room/blogs/cities-becoming-growth-engines-for-indian-real-estate	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/cities-becoming-growth-engines-for-indian-real-estate.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:33	263014/263014	---M--	200	added ('OK')	image/jpeg	etag:%2240366-64439ac7-dd01b9b0cf844052;;;%22	https://riseinfraventures.com/uploads/file-manager/Best_Consultant_In_India.jpg	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/Best_Consultant_In_India.jpg	(from https://riseinfraventures.com/news-room/blogs)
11:04:33	38114/38114	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:33%20GMT	https://riseinfraventures.com/news-room/blogs/technology-taking-a-lead-in-real-estate	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/technology-taking-a-lead-in-real-estate.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:33	91164/91164	---M--	200	added ('OK')	image/jpeg	etag:%221641c-64438a38-8139aab973ae5433;;;%22	https://riseinfraventures.com/uploads/file-manager/Real_Estate_Consultatnt.jpg	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/Real_Estate_Consultatnt.jpg	(from https://riseinfraventures.com/news-room/blogs)
11:04:34	38265/38265	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:34%20GMT	https://riseinfraventures.com/news-room/blogs/nris-investing-indian-real-estate-best-consultant	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/nris-investing-indian-real-estate-best-consultant.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:34	396077/396077	---M--	200	added ('OK')	image/png	etag:%2260b2d-643658ea-716a5f5865bfcaac;;;%22	https://riseinfraventures.com/uploads/file-manager/GGN_Gurgaon4.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/GGN_Gurgaon4.png	(from https://riseinfraventures.com/news-room/blogs)
11:04:34	39569/39569	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:34%20GMT	https://riseinfraventures.com/news-room/blogs/best-commercial-project-developments-consultants-invest	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/best-commercial-project-developments-consultants-invest.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:35	1291945/1291945	---M--	200	added ('OK')	image/png	etag:%2213b6a9-6433c53f-4d58e7658c8e3a6c;;;%22	https://riseinfraventures.com/uploads/file-manager/Commercial-property-gurgaon_12.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/Commercial-property-gurgaon_12.png	(from https://riseinfraventures.com/news-room/blogs)
11:04:35	37236/37236	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:35%20GMT	https://riseinfraventures.com/news-room/blogs/gurgaon-metro-stations-information-route-landmarks	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/gurgaon-metro-stations-information-route-landmarks.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:36	36875/36875	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:36%20GMT	https://riseinfraventures.com/news-room/blogs/updates-industrial-development-maharashtra	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/updates-industrial-development-maharashtra.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:36	1426517/1426517	---M--	200	added ('OK')	image/png	etag:%2215c455-64072ad5-6f6e01f9e2ddc7e0;;;%22	https://riseinfraventures.com/uploads/file-manager/GGN_Gurgaon2.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/GGN_Gurgaon2.png	(from https://riseinfraventures.com/news-room/blogs)
11:04:36	36937/36937	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:37%20GMT	https://riseinfraventures.com/news-room/blogs/demand-residential-commercial-space-would-rise-result-delhi-mumbai-expressway	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/demand-residential-commercial-space-would-rise-result-delhi-mumbai-expressway.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:37	1256445/1256445	---M--	200	added ('OK')	image/png	etag:%22132bfd-64071e6c-5c3a5fb6e50dd291;;;%22	https://riseinfraventures.com/uploads/file-manager/Mumbai.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/Mumbai.png	(from https://riseinfraventures.com/news-room/blogs)
11:04:37	1185388/1185388	---M--	200	added ('OK')	image/png	etag:%2212166c-63fefdc8-99d69ab0e4cdf950;;;%22	https://riseinfraventures.com/uploads/file-manager/Delhi-Mumbai-Expressway-final1.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/Delhi-Mumbai-Expressway-final1.png	(from https://riseinfraventures.com/news-room/blogs)
11:04:37	38710/38710	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:37%20GMT	https://riseinfraventures.com/news-room/blogs/for-gulf-nris-india-is-a-hotspot-for-real-estate-investment	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/for-gulf-nris-india-is-a-hotspot-for-real-estate-investment.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:37	1265413/1265413	---M--	200	added ('OK')	image/png	etag:%22134f05-63fef9aa-a9a7aad7b318f175;;;%22	https://riseinfraventures.com/uploads/file-manager/gulf-nri-investment-2-final.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/gulf-nri-investment-2-final.png	(from https://riseinfraventures.com/news-room/blogs)
11:04:38	41434/41434	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:38%20GMT	https://riseinfraventures.com/news-room/blogs/ways-to-reduce-real-estate-investment-risk	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/ways-to-reduce-real-estate-investment-risk.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:38	694857/694857	---M--	200	added ('OK')	image/png	etag:%22a9a49-63e240b0-73e83a1a9b65ca76;;;%22	https://riseinfraventures.com/uploads/file-manager/ways-to-reduce-real-estate-investment-risk.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/ways-to-reduce-real-estate-investment-risk.png	(from https://riseinfraventures.com/news-room/blogs)
11:04:38	42256/42256	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:38%20GMT	https://riseinfraventures.com/news-room/blogs/retail-investment-in-gurgaon-top-5-projects	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/retail-investment-in-gurgaon-top-5-projects.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:38	62030/62030	---M--	200	added ('OK')	image/jpeg	etag:%22f24e-63e2400c-e73a4bc01da90bea;;;%22	https://riseinfraventures.com/uploads/file-manager/retail-investment-in-gurgaon-top-5-projects.jpg	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/retail-investment-in-gurgaon-top-5-projects.jpg	(from https://riseinfraventures.com/news-room/blogs)
11:04:39	38210/38210	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:39%20GMT	https://riseinfraventures.com/news-room/blogs/proptech-future-of-real-estate-in-india	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/proptech-future-of-real-estate-in-india.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:39	167612/167612	---M--	200	added ('OK')	image/jpeg	etag:%2228ebc-63e23ef3-7c56129c7ca8ceff;;;%22	https://riseinfraventures.com/uploads/file-manager/Proptech-The-future-of-real-estate-in-India_.jpg	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/Proptech-The-future-of-real-estate-in-India_.jpg	(from https://riseinfraventures.com/news-room/blogs)
11:04:39	37388/37388	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:39%20GMT	https://riseinfraventures.com/news-room/blogs/property-management-is-important-according-to-real-estate-consultant	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/property-management-is-important-according-to-real-estate-consultant.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:39	442557/442557	---M--	200	added ('OK')	image/png	etag:%226c0bd-63e23e31-154a104da2fcfc97;;;%22	https://riseinfraventures.com/uploads/file-manager/property-management-is-important-according-to-real-estate-consultant.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/property-management-is-important-according-to-real-estate-consultant.png	(from https://riseinfraventures.com/news-room/blogs)
11:04:40	37790/37790	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:40%20GMT	https://riseinfraventures.com/news-room/blogs/planning-for-real-estate-investment-in-upcoming-summer-season	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/planning-for-real-estate-investment-in-upcoming-summer-season.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:40	875746/875746	---M--	200	added ('OK')	image/jpeg	etag:%22d5ce2-6540e52d-f8be985ed7da8739;;;%22	https://riseinfraventures.com/uploads/file-manager/reak.jpg	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/reak.jpg	(from https://riseinfraventures.com/news-room/blogs)
11:04:40	39477/39477	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:40%20GMT	https://riseinfraventures.com/news-room/blogs/buy-real-estate-properties-in-gurgaon	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/buy-real-estate-properties-in-gurgaon.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:40	834113/834113	---M--	200	added ('OK')	image/jpeg	etag:%22cba41-63e238bf-2be7872527f32352;;;%22	https://riseinfraventures.com/uploads/file-manager/how-you-buy-real-estate-properties-in-gurgaon.jpg	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/how-you-buy-real-estate-properties-in-gurgaon.jpg	(from https://riseinfraventures.com/news-room/blogs)
11:04:41	40377/40377	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:41%20GMT	https://riseinfraventures.com/news-room/blogs/how-2021-will-be-like-for-real-estate-expert-edition	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/how-2021-will-be-like-for-real-estate-expert-edition.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:41	106888/106888	---M--	200	added ('OK')	image/jpeg	etag:%221a188-63e23770-4800ffd64e59fda1;;;%22	https://riseinfraventures.com/uploads/file-manager/how-2021-will-be-like-for-real-estate-expert-edition.jpg	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/how-2021-will-be-like-for-real-estate-expert-edition.jpg	(from https://riseinfraventures.com/news-room/blogs)
11:04:41	40546/40546	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:41%20GMT	https://riseinfraventures.com/news-room/blogs/gurgaon-ultimate-destination-for-investment	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/gurgaon-ultimate-destination-for-investment.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:41	378426/378426	---M--	200	added ('OK')	image/png	etag:%225c63a-63e2368a-d48d378fc5b52cb2;;;%22	https://riseinfraventures.com/uploads/file-manager/gurgaon-ultimate-destination-for-investment.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/gurgaon-ultimate-destination-for-investment.png	(from https://riseinfraventures.com/news-room/blogs)
11:04:42	39734/39734	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:42%20GMT	https://riseinfraventures.com/news-room/blogs/dream-home-with-best-real-estate-company-in-gurgaon	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/dream-home-with-best-real-estate-company-in-gurgaon.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:42	1122954/1122954	---M--	200	added ('OK')	image/png	etag:%2211228a-63e23444-bbd93e23466b646b;;;%22	https://riseinfraventures.com/uploads/file-manager/find-your-dream-home.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/find-your-dream-home.png	(from https://riseinfraventures.com/news-room/blogs)
11:04:42	39333/39333	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:42%20GMT	https://riseinfraventures.com/news-room/blogs/best-real-estate-deals-in-gurgaon	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/best-real-estate-deals-in-gurgaon.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:42	130417/130417	---M--	200	added ('OK')	image/jpeg	etag:%221fd71-63e233b9-1510424f9e080451;;;%22	https://riseinfraventures.com/uploads/file-manager/find-the-best-real-estate-deals-in-gurgaon.jpg	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/find-the-best-real-estate-deals-in-gurgaon.jpg	(from https://riseinfraventures.com/news-room/blogs)
11:04:43	38683/38683	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:43%20GMT	https://riseinfraventures.com/news-room/blogs/buy-property-in-gurgaon-best-real-estate-consultant	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/buy-property-in-gurgaon-best-real-estate-consultant.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:43	613522/613522	---M--	200	added ('OK')	image/png	etag:%2295c92-63e232f9-a80f8c890b36a0d6;;;%22	https://riseinfraventures.com/uploads/file-manager/buy-property-in-gurgaon1.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/buy-property-in-gurgaon1.png	(from https://riseinfraventures.com/news-room/blogs)
11:04:43	41807/41807	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:44%20GMT	https://riseinfraventures.com/news-room/blogs/commercial-space-to-invest-in-gurgaon-top-5-properties	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/commercial-space-to-invest-in-gurgaon-top-5-properties.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:44	187090/187090	---M--	200	added ('OK')	image/jpeg	etag:%222dad2-63e23030-7e29069b6ac42354;;;%22	https://riseinfraventures.com/uploads/file-manager/commercial-space-to-invest-in-gurgaon-top-5-properties.jpg	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/commercial-space-to-invest-in-gurgaon-top-5-properties.jpg	(from https://riseinfraventures.com/news-room/blogs)
11:04:44	40069/40069	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:44%20GMT	https://riseinfraventures.com/news-room/blogs/best-real-estate-consultants-in-gurgaon	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/best-real-estate-consultants-in-gurgaon.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:44	588619/588619	---M--	200	added ('OK')	image/png	etag:%228fb4b-63e22e27-4b554b217288935e;;;%22	https://riseinfraventures.com/uploads/file-manager/best-real-estate-consultants-in-gurgaon.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/best-real-estate-consultants-in-gurgaon.png	(from https://riseinfraventures.com/news-room/blogs)
11:04:45	37883/37883	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:45%20GMT	https://riseinfraventures.com/news-room/blogs/best-property-in-gurgaon-to-lay-your-eye-on-for-investment	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/best-property-in-gurgaon-to-lay-your-eye-on-for-investment.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:45	466868/466868	---M--	200	added ('OK')	image/png	etag:%2271fb4-63e22afc-f4eed16f81ba3570;;;%22	https://riseinfraventures.com/uploads/file-manager/best-property-in-gurgaon.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/best-property-in-gurgaon.png	(from https://riseinfraventures.com/news-room/blogs)
11:04:45	38543/38543	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:45%20GMT	https://riseinfraventures.com/news-room/blogs/best-investment-opportunity-in-residential-projects-in-gurgaon	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/best-investment-opportunity-in-residential-projects-in-gurgaon.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:45	593189/593189	---M--	200	added ('OK')	image/png	etag:%2290d25-63e229ef-87b6cdfca3307640;;;%22	https://riseinfraventures.com/uploads/file-manager/best-investment-opportunity.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/best-investment-opportunity.png	(from https://riseinfraventures.com/news-room/blogs)
11:04:46	39089/39089	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:46%20GMT	https://riseinfraventures.com/news-room/blogs/your-best-guide-to-real-estate-projects-in-gurgaon	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/news-room/blogs/your-best-guide-to-real-estate-projects-in-gurgaon.html	(from https://riseinfraventures.com/news-room/blogs)
11:04:46	413841/413841	---M--	200	added ('OK')	image/jpeg	etag:%2265091-63e22668-140eed20fe6863cb;;;%22	https://riseinfraventures.com/uploads/file-manager/best-guide-to-real-estate-projects-in-gurgaon.jpg	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/best-guide-to-real-estate-projects-in-gurgaon.jpg	(from https://riseinfraventures.com/news-room/blogs)
11:04:46	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2005:34:47%20GMT	https://riseinfraventures.com/index.php	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/index.php	(from https://riseinfraventures.com/career)
11:04:47	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2005:34:47%20GMT	https://riseinfraventures.com/index.php	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/index.php	(from https://riseinfraventures.com/career)
11:04:47	56457/56457	---M--	200	added ('OK')	image/png	etag:%22dc89-639353c1-2dcbeabd8682473c;;;%22	https://riseinfraventures.com/assets/front/images/carpgesemn.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/assets/front/images/carpgesemn.png	(from https://riseinfraventures.com/career)
11:04:47	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2005:34:48%20GMT	https://riseinfraventures.com/index.php	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/index.php	(from https://riseinfraventures.com/contact-us)
11:04:47	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2005:34:48%20GMT	https://riseinfraventures.com/index.php	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/index.php	(from https://riseinfraventures.com/contact-us)
11:04:48	531754/531754	---M--	200	added ('OK')	image/jpeg	etag:%2281d2a-639353c3-930b363eeafb26e1;;;%22	https://riseinfraventures.com/assets/front/images/productlist/probannerimg.jpg	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/assets/front/images/productlist/probannerimg.jpg	(from https://riseinfraventures.com/contact-us)
11:04:48	3095/3095	---M--	200	added ('OK')	image/png	etag:%22c17-639353c2-95b9fc829679cbcd;;;%22	https://riseinfraventures.com/assets/front/images/cntmnlogo.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/assets/front/images/cntmnlogo.png	(from https://riseinfraventures.com/contact-us)
11:04:48	1169/1169	---M--	200	added ('OK')	image/png	etag:%22491-639353ba-4ee376aa5f4c76f3;;;%22	https://riseinfraventures.com/assets/front/icon/rightshw.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/assets/front/icon/rightshw.png	(from https://riseinfraventures.com/contact-us)
11:04:48	29008/29008	---M--	200	added ('OK')	image/png	etag:%227150-639353c1-8c7309e59eff9510;;;%22	https://riseinfraventures.com/assets/front/images/contactright.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/assets/front/images/contactright.png	(from https://riseinfraventures.com/contact-us)
11:04:49	42389/42389	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2005:34:49%20GMT	https://riseinfraventures.com/property-detail/index.php	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/property-detail/index.html	(from https://riseinfraventures.com/property-detail/emaar-casa-venero-alibag)
11:04:49	1916/1916	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Nov%202024%2005:34:49%20GMT	https://riseinfraventures.com/property-detail/asset/images/commercial-and-residential-projects.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/property-detail/asset/images/commercial-and-residential-projects.png	(from https://riseinfraventures.com/property-detail/emaar-casa-venero-alibag)
11:04:49	3151/3151	---M--	200	added ('OK')	image/png	etag:%22c4f-653b968c-f42119a9a3cc2594;;;%22	https://riseinfraventures.com/assets/front/icon/what.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/assets/front/icon/what.png	(from https://riseinfraventures.com/property-detail/emaar-casa-venero-alibag)
11:04:49	3057/3057	---M--	200	added ('OK')	image/png	etag:%22bf1-653b980c-e91f95caab421a05;;;%22	https://riseinfraventures.com/assets/front/icon/call.png	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/assets/front/icon/call.png	(from https://riseinfraventures.com/property-detail/emaar-casa-venero-alibag)
11:04:50	49838/49838	---M--	200	added ('OK')	image/webp	etag:%22c2ae-67162929-15f8acdbe0cec7c8;;;%22	https://riseinfraventures.com/uploads/file-manager/master-plan-villa.webp	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/master-plan-villa.webp	(from https://riseinfraventures.com/property-detail/emaar-casa-venero-alibag)
11:04:50	6812/6812	---M--	200	added ('OK')	image/webp	etag:%221a9c-67163167-5581e7783b407c2f;;;%22	https://riseinfraventures.com/uploads/file-manager/type-a.webp	C:/Users/priya/OneDrive/Desktop/PropGrow-Main-Website/riseinfraventures.com/uploads/file-manager/type-a.webp	(from https://riseinfraventures.com/property-detail/emaar-casa-venero-alibag)
